DATE,vw,ew
20051115,-1.14,-0.93
20051116,-0.39,-0.37
20051117,1.72,1.12
20051118,0.8,0.65
20051121,0.93,0.65
20051122,0.42,0.38
20051123,0.12,0.3
20051125,0.1,0.17
20051128,-1.48,-0.9
20051129,0.19,0.05
20051130,0.74,0.57
20051201,1.64,1.06
20051202,0.16,0.25
20051205,-0.38,-0.34
20051206,0.28,0.22
20051207,-0.52,-0.27
20051208,0.37,0.28
20051209,0.51,0.6
20051212,0.15,0.11
20051213,-0.14,-0.12
20051214,0.03,-0.06
20051215,-0.57,-0.34
20051216,-0.2,-0.1
20051219,-1.32,-0.7
20051220,-0.04,-0.26
20051221,0.86,0.51
20051222,0.67,0.57
20051223,0.28,0.37
20051227,-1.23,-0.87
20051228,0.45,0.27
20051229,-0.13,0.04
20051230,-0.47,0.17
20060103,1.24,0.68
20060104,0.77,0.73
20060105,0.42,0.49
20060106,0.91,0.86
20060109,0.95,0.79
20060110,0.68,0.69
20060111,0.09,0.34
20060112,-0.42,-0.12
20060113,0.34,0.43
20060117,-0.55,-0.22
20060118,0.08,-0.02
20060119,1.47,1.07
20060120,-1.25,-0.79
20060123,0.44,0.32
20060124,1.35,0.88
20060125,-0.12,0.0
20060126,1.56,1.06
20060127,0.52,0.54
20060130,0.06,0.38
20060131,0.37,0.44
20060201,0.34,0.24
20060202,-1.12,-0.69
20060203,-0.23,-0.08
20060206,0.48,0.28
20060207,-1.43,-0.92
20060208,0.56,0.4
20060209,-0.3,-0.03
20060210,-0.25,-0.17
20060213,-0.83,-0.53
20060214,1.18,0.74
20060215,0.73,0.58
20060216,0.86,0.73
20060217,-0.09,0.09
20060221,-0.5,-0.29
20060222,0.77,0.43
20060223,-0.11,0.03
20060224,0.61,0.44
20060227,0.59,0.44
20060228,-1.14,-0.66
20060301,1.39,0.96
20060302,-0.16,0.0
20060303,-0.18,-0.03
20060306,-0.85,-0.49
20060307,-1.29,-0.94
20060308,-0.07,-0.09
20060309,-0.39,-0.3
20060310,0.98,0.72
20060313,0.3,0.19
20060314,0.94,0.51
20060315,0.77,0.63
20060316,0.02,0.08
20060317,0.15,0.13
20060320,0.14,0.18
20060321,-1.15,-0.74
20060322,1.07,0.69
20060323,0.36,0.41
20060324,0.95,0.87
20060327,0.16,0.17
20060328,-0.35,-0.15
20060329,1.6,1.24
20060330,-0.04,0.17
20060331,0.54,0.71
20060403,-0.8,-0.71
20060404,0.25,0.03
20060405,0.41,0.3
20060406,0.06,0.07
20060407,-1.1,-0.5
20060410,-0.38,-0.36
20060411,-1.48,-1.07
20060412,0.74,0.52
20060413,0.63,0.49
20060417,-0.2,-0.23
20060418,2.26,1.27
20060419,1.2,0.97
20060420,-0.37,-0.11
20060421,-0.12,0.11
20060424,-0.62,-0.32
20060425,0.12,0.05
20060426,0.17,0.2
20060427,-0.51,-0.24
20060428,0.29,0.26
20060501,-0.43,-0.34
20060502,0.78,0.34
20060503,0.29,0.19
20060504,0.87,0.48
20060505,0.68,0.64
20060508,-0.07,0.02
20060509,-0.11,-0.18
20060510,-0.74,-0.62
20060511,-2.33,-1.79
20060512,-1.94,-1.38
20060515,-0.96,-1.0
20060516,0.21,0.0
20060517,-1.36,-1.0
20060518,-0.89,-0.49
20060519,0.45,0.16
20060522,-1.2,-1.02
20060523,-0.27,-0.12
20060524,-0.07,-0.27
20060525,1.81,1.23
20060526,0.57,0.59
20060530,-2.22,-1.34
20060531,1.28,0.84
20060601,2.03,1.41
20060602,0.27,0.45
20060605,-2.75,-1.65
20060606,-0.52,-0.53
20060607,-0.42,-0.2
20060608,-0.33,-0.55
20060609,-0.68,-0.33
20060612,-2.63,-2.01
20060613,-1.77,-1.66
20060614,0.52,0.21
20060615,3.37,2.43
20060616,-1.09,-0.68
20060619,-1.61,-1.17
20060620,-0.3,-0.12
20060621,1.69,1.09
20060622,-0.23,-0.21
20060623,0.31,0.21
20060626,1.05,0.56
20060627,-1.67,-1.17
20060628,0.22,0.18
20060629,3.51,2.28
20060630,0.78,0.91
20060703,0.6,0.44
20060705,-1.24,-0.64
20060706,0.15,0.25
20060707,-1.5,-1.05
20060710,-0.17,-0.37
20060711,0.67,0.37
20060712,-1.73,-1.12
20060713,-2.01,-1.61
20060714,-1.01,-0.8
20060717,-0.7,-0.82
20060718,0.47,0.02
20060719,2.82,1.89
20060720,-2.28,-1.51
20060721,-1.61,-1.17
20060724,2.4,1.37
20060725,0.87,0.58
20060726,-0.27,0.03
20060727,-1.13,-0.7
20060728,1.83,1.1
20060731,0.23,0.35
20060801,-1.45,-1.07
20060802,0.97,0.64
20060803,0.85,0.4
20060804,-0.57,-0.4
20060807,-0.74,-0.54
20060808,-1.15,-0.83
20060809,-0.89,-0.68
20060810,0.66,0.26
20060811,-0.92,-0.74
20060814,0.33,-0.03
20060815,1.99,1.15
20060816,1.26,0.98
20060817,0.55,0.52
20060818,0.22,0.38
20060821,-0.77,-0.37
20060822,0.41,0.37
20060823,-1.1,-0.63
20060824,0.13,0.18
20060825,0.18,0.23
20060828,0.94,0.57
20060829,1.22,0.94
20060830,0.8,0.64
20060831,0.15,0.36
20060901,0.18,0.28
20060905,0.8,0.48
20060906,-1.87,-1.27
20060907,-0.74,-0.5
20060908,0.27,0.14
20060911,-0.29,-0.4
20060912,2.14,1.23
20060913,0.85,0.72
20060914,-0.27,-0.04
20060915,0.11,0.04
20060918,0.1,0.11
20060919,-0.47,-0.33
20060920,1.12,0.58
20060921,-0.81,-0.47
20060922,-1.17,-0.7
20060925,1.04,0.47
20060926,0.25,0.25
20060927,0.43,0.36
20060928,0.07,0.13
20060929,-0.76,-0.14
20061002,-1.02,-0.8
20061003,-0.19,-0.26
20061004,1.82,1.13
20061005,1.25,0.95
20061006,-0.25,-0.02
20061009,0.61,0.45
20061010,0.26,0.26
20061011,-0.52,-0.27
20061012,2.03,1.55
20061013,0.78,0.7
20061016,0.91,0.92
20061017,-0.49,-0.29
20061018,-0.14,0.05
20061019,0.58,0.51
20061020,-0.65,-0.34
20061023,0.01,-0.02
20061024,-0.17,-0.17
20061025,0.63,0.4
20061026,1.22,0.73
20061027,-1.09,-0.56
20061030,0.42,0.16
20061031,-0.28,0.06
20061101,-1.87,-1.33
20061102,-0.34,-0.43
20061103,0.58,0.48
20061106,1.22,0.83
20061107,0.18,0.09
20061108,0.73,0.48
20061109,-0.97,-0.59
20061110,0.83,0.43
20061113,0.5,0.4
20061114,1.42,0.88
20061115,0.92,0.56
20061116,-0.1,0.13
20061117,-0.29,-0.17
20061120,0.19,0.07
20061121,0.13,0.19
20061122,0.03,0.21
20061124,-0.08,0.17
20061127,-2.29,-1.52
20061128,0.35,0.37
20061129,1.11,0.87
20061130,0.27,0.44
20061201,-0.54,-0.31
20061204,1.62,0.92
20061205,0.34,0.3
20061206,-0.06,0.14
20061207,-0.34,-0.09
20061208,0.07,0.08
20061211,0.04,0.04
20061212,-0.55,-0.39
20061213,0.12,0.07
20061214,0.63,0.41
20061215,-0.19,-0.07
20061218,-1.22,-0.87
20061219,0.04,-0.05
20061220,0.4,0.3
20061221,-0.19,0.07
20061222,-0.08,0.07
20061226,0.8,0.44
20061227,1.25,0.98
20061228,-0.26,-0.02
20061229,-0.67,-0.03
20070103,-0.05,0.05
20070104,0.26,0.26
20070105,-1.66,-1.09
20070108,0.11,0.11
20070109,0.15,0.07
20070110,0.11,0.21
20070111,1.13,0.82
20070112,0.71,0.67
20070116,-0.18,0.06
20070117,-0.29,-0.07
20070118,-1.33,-0.91
20070119,0.74,0.47
20070122,-0.88,-0.49
20070123,0.82,0.53
20070124,1.03,0.73
20070125,-1.24,-0.73
20070126,0.52,0.4
20070129,0.7,0.59
20070130,0.64,0.48
20070131,0.24,0.3
20070201,0.75,0.59
20070202,0.34,0.29
20070205,-0.38,-0.23
20070206,0.4,0.33
20070207,0.67,0.47
20070208,0.21,0.23
20070209,-0.97,-0.42
20070212,-0.04,-0.14
20070213,0.54,0.36
20070214,0.16,0.26
20070215,0.1,-0.01
20070216,0.31,0.35
20070220,1.08,0.82
20070221,0.17,0.23
20070222,0.31,0.35
20070223,-0.23,0.02
20070226,-0.28,-0.2
20070227,-3.72,-3.14
20070228,0.11,0.27
20070301,-0.44,-0.53
20070302,-1.75,-1.16
20070305,-1.8,-1.72
20070306,2.32,1.81
20070307,-0.3,-0.09
20070308,0.56,0.4
20070309,0.37,0.19
20070312,0.54,0.39
20070313,-2.29,-1.73
20070314,0.49,0.09
20070315,0.88,0.59
20070316,-0.5,-0.42
20070319,0.98,0.69
20070320,0.72,0.46
20070321,1.49,1.04
20070322,0.19,0.33
20070323,0.21,0.23
20070326,0.09,0.1
20070327,-0.73,-0.5
20070328,-0.58,-0.44
20070329,0.13,0.14
20070330,0.35,0.4
20070402,0.17,0.06
20070403,1.02,0.59
20070404,-0.17,0.02
20070405,0.4,0.31
20070409,-0.08,0.1
20070410,0.35,0.26
20070411,-0.63,-0.41
20070412,0.89,0.58
20070413,0.63,0.65
20070416,1.34,0.91
20070417,-0.38,-0.11
20070418,-0.52,-0.16
20070419,-0.59,-0.44
20070420,1.09,0.85
20070423,-0.26,-0.21
20070424,-0.19,-0.09
20070425,0.56,0.28
20070426,0.19,-0.05
20070427,-0.56,-0.28
20070430,-1.65,-0.91
20070501,0.1,-0.24
20070502,1.49,1.0
20070503,0.0,0.08
20070504,0.41,0.16
20070507,-0.1,0.02
20070508,-0.25,-0.22
20070509,0.27,0.14
20070510,-1.89,-1.47
20070511,1.18,0.82
20070514,-0.83,-0.6
20070515,-1.0,-0.88
20070516,0.57,0.14
20070517,-0.42,-0.32
20070518,0.89,0.63
20070521,1.19,0.79
20070522,0.76,0.62
20070523,-0.3,-0.08
20070524,-1.36,-0.94
20070525,0.71,0.65
20070529,0.77,0.55
20070530,0.49,0.35
20070531,0.42,0.46
20070601,0.76,0.5
20070604,0.21,0.24
20070605,-0.61,-0.27
20070606,-0.71,-0.48
20070607,-1.53,-1.1
20070608,0.96,0.57
20070611,-0.11,-0.11
20070612,-1.27,-1.03
20070613,1.19,0.75
20070614,0.55,0.42
20070615,1.21,0.8
20070618,0.0,0.11
20070619,0.33,0.36
20070620,-1.31,-0.84
20070621,0.27,0.17
20070622,-0.73,-0.5
20070625,-0.69,-0.63
20070626,-0.1,-0.17
20070627,1.31,0.8
20070628,0.24,0.31
20070629,-0.46,-0.02
20070702,1.01,0.6
20070703,0.28,0.1
20070705,0.06,0.1
20070706,0.35,0.33
20070709,0.21,0.15
20070710,-1.55,-1.02
20070711,0.27,0.23
20070712,1.49,0.93
20070713,-0.07,-0.01
20070716,-0.77,-0.42
20070717,0.13,0.07
20070718,-0.45,-0.42
20070719,0.68,0.56
20070720,-1.5,-0.9
20070723,-0.07,-0.14
20070724,-2.52,-1.92
20070725,-0.12,-0.3
20070726,-2.52,-2.08
20070727,-1.65,-1.12
20070730,0.51,0.13
20070731,-0.71,-0.22
20070801,-0.18,-0.76
20070802,0.66,0.22
20070803,-3.22,-2.29
20070806,0.74,-0.41
20070807,0.9,0.58
20070808,2.6,1.95
20070809,-1.19,-1.12
20070810,0.3,-0.06
20070813,-1.06,-0.44
20070814,-1.95,-1.49
20070815,-1.33,-1.23
20070816,1.94,0.12
20070817,1.84,1.53
20070820,0.01,0.21
20070821,0.16,0.23
20070822,1.15,1.12
20070823,-1.09,-0.42
20070824,1.22,0.83
20070827,-0.85,-0.32
20070828,-2.27,-1.54
20070829,2.11,1.44
20070830,-0.41,-0.15
20070831,0.99,0.96
20070904,0.94,0.65
20070905,-1.14,-0.63
20070906,0.41,0.33
20070907,-1.95,-1.31
20070910,-0.8,-0.73
20070911,1.42,0.83
20070912,-0.52,-0.29
20070913,0.12,0.0
20070914,0.32,0.25
20070917,-0.92,-0.81
20070918,3.51,2.22
20070919,1.4,1.0
20070920,-0.71,-0.39
20070921,0.32,0.39
20070924,-0.89,-0.57
20070925,-0.49,-0.36
20070926,0.71,0.5
20070927,0.55,0.51
20070928,-0.97,-0.27
20071001,2.2,1.2
20071002,0.79,0.56
20071003,-0.72,-0.36
20071004,0.42,0.37
20071005,1.73,1.27
20071008,-0.42,-0.13
20071009,0.69,0.45
20071010,-0.12,0.1
20071011,-1.24,-0.94
20071012,0.77,0.56
20071015,-1.2,-0.91
20071016,-0.65,-0.49
20071017,0.17,0.01
20071018,-0.11,-0.05
20071019,-3.02,-2.09
20071022,1.14,0.53
20071023,0.79,0.49
20071024,-0.95,-0.52
20071025,-0.61,-0.32
20071026,1.51,0.87
20071029,0.0,-0.01
20071030,-0.65,-0.57
20071031,1.17,0.89
20071101,-3.79,-2.69
20071102,0.28,-0.18
20071105,-1.04,-1.1
20071106,1.15,0.35
20071107,-3.14,-2.34
20071108,0.56,-0.1
20071109,-1.16,-0.99
20071112,-0.54,-0.67
20071113,2.31,1.34
20071114,-0.76,-0.56
20071115,-1.43,-1.1
20071116,-0.28,-0.28
20071119,-2.21,-2.1
20071120,-0.14,-0.62
20071121,-1.19,-0.98
20071123,1.85,1.57
20071126,-2.42,-1.81
20071127,0.66,0.03
20071128,3.23,2.27
20071129,-0.38,-0.02
20071130,0.08,0.55
20071203,-1.13,-1.06
20071204,-0.87,-0.81
20071205,1.52,0.97
20071206,2.67,1.9
20071207,-0.09,0.32
20071210,0.39,0.32
20071211,-2.68,-1.84
20071212,0.58,0.12
20071213,-0.22,-0.43
20071214,-2.0,-1.43
20071217,-2.11,-1.93
20071218,1.92,0.96
20071219,0.21,0.02
20071220,1.29,0.85
20071221,2.21,1.57
20071224,0.91,0.69
20071226,0.58,0.42
20071227,-2.76,-1.73
20071228,-0.37,-0.2
20071231,-0.4,0.34
20080102,-1.62,-0.72
20080103,-1.12,-0.83
20080104,-3.12,-2.39
20080107,0.28,-0.1
20080108,-2.18,-1.54
20080109,0.53,-0.34
20080110,1.13,0.99
20080111,-2.23,-1.24
20080114,0.99,0.75
20080115,-1.95,-1.48
20080116,0.57,0.54
20080117,-2.33,-2.03
20080118,-1.33,-0.9
20080122,-0.68,-1.29
20080123,2.8,1.9
20080124,-0.04,0.75
20080125,-0.44,0.05
20080128,1.66,1.3
20080129,0.22,0.61
20080130,-0.94,-0.05
20080131,2.24,1.73
20080201,1.99,1.36
20080204,-0.71,-0.14
20080205,-2.8,-1.84
20080206,-1.07,-0.6
20080207,1.12,0.53
20080208,-0.61,-0.38
20080211,0.25,0.21
20080212,0.7,0.37
20080213,2.42,1.61
20080214,-2.21,-1.4
20080215,-0.84,-0.64
20080219,0.26,0.17
20080220,0.82,0.47
20080221,-1.65,-1.01
20080222,-0.43,-0.37
20080225,1.8,1.22
20080226,1.37,1.11
20080227,-0.04,0.13
20080228,-1.27,-0.84
20080229,-2.44,-1.89
20080303,-0.5,-0.78
20080304,-0.48,-0.65
20080305,0.3,0.04
20080306,-2.78,-2.22
20080307,-0.58,-0.79
20080310,-2.38,-2.19
20080311,3.83,2.47
20080312,-0.72,-0.39
20080313,1.74,1.0
20080314,-2.39,-1.93
20080317,-1.8,-1.94
20080318,4.05,2.56
20080319,-2.23,-1.46
20080320,2.19,1.38
20080324,2.73,2.18
20080325,0.86,1.23
20080326,-0.24,-0.08
20080327,-1.01,-0.33
20080328,-1.24,-0.76
20080331,0.56,0.61
20080401,2.72,1.64
20080402,0.26,0.22
20080403,-0.06,-0.14
20080404,0.04,0.37
20080407,-0.03,0.12
20080408,-0.07,-0.14
20080409,-1.9,-1.32
20080410,1.07,0.56
20080411,-2.65,-1.76
20080414,-0.48,-0.54
20080415,0.79,0.12
20080416,2.64,1.39
20080417,-0.85,-0.33
20080418,1.6,1.28
20080421,-0.38,-0.27
20080422,-2.11,-1.66
20080423,0.4,0.13
20080424,1.23,0.98
20080425,0.43,0.44
20080428,0.52,0.41
20080429,-0.75,-0.43
20080430,-0.22,0.28
20080501,1.68,0.98
20080502,-0.56,-0.27
20080505,-0.34,-0.15
20080506,0.68,0.59
20080507,-1.7,-1.26
20080508,0.24,0.11
20080509,0.13,0.02
20080512,1.8,1.2
20080513,0.56,0.45
20080514,-0.17,0.0
20080515,0.75,0.64
20080516,-0.3,-0.09
20080519,-0.09,-0.07
20080520,-0.32,-0.15
20080521,-0.98,-0.82
20080522,0.79,0.48
20080523,-1.11,-0.59
20080527,1.35,0.79
20080528,0.36,0.19
20080529,1.0,0.69
20080530,0.39,0.74
20080602,-1.09,-0.99
20080603,-0.21,-0.1
20080604,0.52,0.4
20080605,2.35,1.5
20080606,-2.76,-1.94
20080609,-0.89,-0.9
20080610,-0.24,-0.28
20080611,-1.88,-1.57
20080612,0.36,0.3
20080613,1.7,1.35
20080616,0.82,0.5
20080617,-0.56,-0.63
20080618,-0.8,-0.79
20080619,0.78,0.28
20080620,-1.44,-1.16
20080623,-1.04,-1.19
20080624,-1.66,-1.33
20080625,0.99,0.7
20080626,-2.23,-1.73
20080627,-0.48,-0.85
20080630,-1.13,-0.72
20080701,-0.4,-1.09
20080702,-2.58,-1.89
20080703,-0.77,-0.48
20080707,-1.37,-1.48
20080708,3.89,2.29
20080709,-2.66,-1.58
20080710,0.59,0.13
20080711,0.53,-0.07
20080714,-1.72,-1.58
20080715,-0.32,-0.79
20080716,4.04,3.05
20080717,2.15,2.22
20080718,-0.6,0.13
20080721,0.68,0.82
20080722,3.19,2.14
20080723,0.84,0.98
20080724,-2.0,-1.44
20080725,1.06,0.91
20080728,-2.32,-1.58
20080729,2.68,1.69
20080730,0.39,0.4
20080731,-0.43,-0.05
20080801,0.56,0.2
20080804,-1.45,-1.14
20080805,2.21,1.18
20080806,0.75,0.79
20080807,-1.82,-1.13
20080808,2.98,1.84
20080811,2.45,1.73
20080812,-0.64,-0.37
20080813,0.22,0.37
20080814,0.87,0.79
20080815,-0.04,-0.07
20080818,-1.33,-0.84
20080819,-1.92,-1.47
20080820,-0.1,-0.03
20080821,-0.91,-0.61
20080822,1.75,1.19
20080825,-2.38,-1.71
20080826,0.42,0.35
20080827,1.17,0.7
20080828,2.16,1.48
20080829,-0.91,-0.14
20080902,0.26,-0.09
20080903,0.89,0.45
20080904,-2.93,-1.92
20080905,-0.03,-0.11
20080908,1.84,0.64
20080909,-2.97,-2.39
20080910,0.91,0.14
20080911,0.05,-0.52
20080912,-0.12,0.0
20080915,-3.98,-3.63
20080916,2.52,0.61
20080917,-4.66,-4.05
20080918,6.82,4.87
20080919,4.23,4.49
20080922,-4.14,-2.64
20080923,-1.4,-1.01
20080924,-1.77,-1.33
20080925,0.84,0.44
20080926,-0.28,-0.55
20080929,-5.84,-4.68
20080930,2.27,2.02
20081001,-1.08,-0.82
20081002,-4.3,-3.22
20081003,-2.74,-1.78
20081006,-4.16,-5.85
20081007,-5.92,-4.33
20081008,-2.53,-2.91
20081009,-8.42,-6.1
20081010,4.29,1.11
20081013,8.44,8.24
20081014,-2.38,-0.63
20081015,-8.18,-5.8
20081016,6.33,3.56
20081017,-1.85,-0.24
20081020,3.43,2.73
20081021,-2.78,-1.75
20081022,-4.71,-3.99
20081023,-2.6,-2.63
20081024,-3.57,-3.01
20081027,-4.47,-3.53
20081028,5.78,3.49
20081029,1.28,1.71
20081030,4.44,3.52
20081031,4.85,4.6
20081103,0.51,0.99
20081104,0.95,1.48
20081105,-5.26,-3.31
20081106,-2.98,-2.99
20081107,1.22,0.74
20081110,-2.36,-2.34
20081111,-2.21,-2.56
20081112,-5.99,-5.33
20081113,7.26,4.29
20081114,-6.63,-4.25
20081117,-1.25,-2.22
20081118,-0.94,-0.83
20081119,-7.28,-6.5
20081120,-6.04,-6.07
20081121,3.71,2.29
20081124,6.81,4.85
20081125,1.02,1.43
20081126,6.17,6.01
20081128,1.19,2.71
20081201,-11.24,-7.75
20081202,5.86,3.99
20081203,2.59,1.39
20081204,-2.5,-1.56
20081205,4.55,2.77
20081208,3.99,3.22
20081209,-3.08,-1.52
20081210,1.92,1.81
20081211,-4.79,-2.73
20081212,3.6,2.27
20081215,-3.55,-2.44
20081216,5.99,4.54
20081217,0.63,1.03
20081218,-0.97,-0.93
20081219,0.92,-0.37
20081222,-1.84,-0.38
20081223,-1.23,-1.02
20081224,0.41,0.51
20081226,1.11,0.76
20081229,-2.35,-2.35
20081230,2.99,1.68
20081231,3.67,4.51
20090102,1.67,3.9
20090105,-0.02,2.03
20090106,2.12,4.28
20090107,-3.14,-1.61
20090108,1.5,1.49
20090109,-4.2,-2.23
20090112,-2.55,-2.48
20090113,0.71,0.45
20090114,-4.29,-3.53
20090115,1.97,0.63
20090116,0.39,0.33
20090120,-6.84,-5.08
20090121,5.09,3.57
20090122,-3.31,-2.47
20090123,-0.14,-0.36
20090126,1.6,1.27
20090127,1.13,0.82
20090128,3.37,2.77
20090129,-3.92,-2.79
20090130,-1.8,-0.77
20090202,1.86,0.81
20090203,0.56,0.63
20090204,-1.29,-0.86
20090205,1.55,1.16
20090206,3.07,2.48
20090209,-0.83,-0.17
20090210,-4.44,-3.22
20090211,0.49,0.27
20090212,0.35,-0.13
20090213,0.01,0.2
20090217,-4.28,-3.82
20090218,-1.37,-1.19
20090219,-1.47,-1.64
20090220,-1.95,-2.61
20090223,-3.5,-2.64
20090224,4.05,3.51
20090225,-3.06,-2.43
20090226,-1.65,-0.71
20090227,-1.0,-0.83
20090302,-5.17,-5.45
20090303,-2.05,-1.96
20090304,2.63,2.73
20090305,-6.02,-5.38
20090306,0.71,0.2
20090309,-2.57,-2.01
20090310,6.85,6.39
20090311,-0.57,0.07
20090312,7.16,6.34
20090313,0.87,1.08
20090316,-1.34,0.47
20090317,4.58,3.58
20090318,3.5,4.19
20090319,-0.83,1.6
20090320,-2.69,-0.55
20090323,7.89,6.63
20090324,-3.98,-1.71
20090325,2.82,2.63
20090326,4.46,4.42
20090327,-3.78,-2.3
20090330,-2.98,-2.53
20090331,1.68,2.26
20090401,1.79,1.52
20090402,4.89,4.02
20090403,0.95,1.06
20090406,-1.92,-0.5
20090407,-3.07,-1.79
20090408,2.46,2.13
20090409,5.55,4.78
20090413,0.14,0.7
20090414,-2.93,-1.25
20090415,1.84,1.57
20090416,2.68,2.13
20090417,1.16,1.71
20090420,-5.36,-4.0
20090421,4.09,3.36
20090422,0.46,1.07
20090423,-1.38,-0.5
20090424,2.39,2.25
20090427,-1.8,-0.85
20090428,0.99,1.13
20090429,4.05,3.09
20090430,-0.56,0.39
20090501,-0.16,0.65
20090504,3.58,3.52
20090505,-0.33,0.79
20090506,0.32,1.42
20090507,-1.85,-0.5
20090508,3.78,3.75
20090511,-1.36,0.24
20090512,-1.5,-0.58
20090513,-4.61,-3.67
20090514,1.97,1.48
20090515,-0.86,-0.84
20090518,4.07,3.51
20090519,-0.33,0.25
20090520,-0.67,-0.13
20090521,-1.65,-1.54
20090522,-0.52,0.04
20090526,4.64,3.15
20090527,-1.9,-0.93
20090528,0.3,0.56
20090529,1.71,1.49
20090601,3.74,3.05
20090602,1.1,0.74
20090603,-0.46,-0.23
20090604,1.81,2.54
20090605,0.0,0.51
20090608,-0.94,-0.09
20090609,0.53,1.02
20090610,-0.82,-0.47
20090611,0.8,1.53
20090612,0.04,-0.23
20090615,-2.89,-2.1
20090616,-1.47,-1.09
20090617,0.76,0.16
20090618,0.51,0.35
20090619,0.93,0.64
20090622,-4.01,-3.31
20090623,-0.65,-0.6
20090624,0.85,0.33
20090625,2.87,2.61
20090626,2.25,1.51
20090629,-0.54,-0.01
20090630,-0.48,0.16
20090701,1.88,1.41
20090702,-3.71,-2.66
20090706,-0.95,-1.08
20090707,-1.77,-1.53
20090708,-1.19,-1.37
20090709,-0.15,0.15
20090710,0.38,0.22
20090713,2.57,1.55
20090714,0.66,0.69
20090715,4.01,3.05
20090716,1.13,0.7
20090717,-0.67,-0.37
20090720,1.8,1.55
20090721,-0.41,-0.45
20090722,0.7,1.02
20090723,2.93,2.45
20090724,0.73,0.73
20090727,0.71,0.93
20090728,0.53,0.65
20090729,-0.81,-0.25
20090730,1.86,1.66
20090731,0.12,0.48
20090803,1.9,1.95
20090804,0.9,0.93
20090805,-0.67,0.25
20090806,-1.58,-0.73
20090807,2.68,2.16
20090810,0.65,0.71
20090811,-1.9,-1.17
20090812,1.94,1.54
20090813,0.63,0.59
20090814,-2.19,-1.48
20090817,-2.9,-2.53
20090818,1.98,1.83
20090819,1.12,0.85
20090820,1.2,0.95
20090821,2.21,1.78
20090824,0.03,0.2
20090825,0.62,0.74
20090826,0.37,0.86
20090827,0.08,0.39
20090828,-0.97,-0.56
20090831,-1.43,-0.82
20090901,-2.66,-2.09
20090902,-0.19,-0.05
20090903,1.42,0.98
20090904,1.66,1.29
20090908,0.8,1.01
20090909,1.95,1.53
20090910,1.7,1.45
20090911,-0.18,0.24
20090914,1.15,1.14
20090915,0.99,1.01
20090916,2.03,1.52
20090917,-0.17,0.37
20090918,0.6,0.21
20090921,-0.41,0.07
20090922,0.87,0.87
20090923,-0.98,-0.25
20090924,-2.01,-1.61
20090925,-0.33,-0.12
20090928,2.5,1.65
20090929,-0.41,-0.05
20090930,-1.15,-0.81
20091001,-3.56,-2.49
20091002,-0.63,-0.73
20091005,2.08,1.5
20091006,2.01,1.34
20091007,0.19,0.34
20091008,0.79,0.66
20091009,1.22,1.07
20091012,-0.18,-0.06
20091013,-0.11,0.07
20091014,2.01,1.54
20091015,-0.15,-0.01
20091016,-1.15,-0.6
20091019,0.79,0.5
20091020,-1.72,-1.27
20091021,-1.17,-0.73
20091022,1.27,0.59
20091023,-2.39,-1.67
20091026,-1.61,-1.53
20091027,-1.24,-1.24
20091028,-3.81,-3.18
20091029,2.39,1.56
20091030,-3.33,-2.38
20091102,-0.23,-0.53
20091103,1.55,1.05
20091104,-1.37,-0.76
20091105,3.5,2.52
20091106,-0.16,-0.22
20091109,1.78,1.06
20091110,-1.24,-1.06
20091111,0.89,0.61
20091112,-2.27,-1.67
20091113,0.98,0.81
20091116,2.86,1.89
20091117,-0.09,-0.25
20091118,-0.33,-0.13
20091119,-2.34,-1.58
20091120,-0.03,0.04
20091123,1.86,1.13
20091124,-0.28,-0.26
20091125,-0.22,-0.05
20091127,-2.57,-1.69
20091130,0.46,0.17
20091201,1.7,0.99
20091202,1.09,0.75
20091203,-1.28,-0.82
20091204,2.53,1.68
20091207,0.34,0.42
20091208,-0.96,-0.68
20091209,0.18,0.35
20091210,-0.69,-0.65
20091211,0.88,0.64
20091214,1.62,0.98
20091215,-0.67,-0.57
20091216,0.79,0.52
20091217,-1.16,-1.08
20091218,1.1,0.64
20091221,1.19,1.23
20091222,0.98,0.77
20091223,1.22,0.96
20091224,0.48,0.52
20091228,0.02,-0.01
20091229,0.0,0.44
20091230,0.09,0.24
20091231,-0.87,0.07
20100104,2.73,2.18
20100105,-0.3,-0.27
20100106,-0.17,0.1
20100107,0.94,1.24
20100108,0.68,1.06
20100111,0.13,0.48
20100112,-1.54,-0.93
20100113,1.18,1.08
20100114,0.68,0.79
20100115,-1.43,-0.81
20100119,1.81,1.3
20100120,-1.51,-0.71
20100121,-2.05,-1.35
20100122,-1.61,-1.23
20100125,0.08,-0.13
20100126,-0.96,-0.63
20100127,1.04,0.44
20100128,-1.63,-0.92
20100129,-1.02,-0.65
20100201,1.22,0.82
20100202,0.76,0.5
20100203,-0.6,-0.33
20100204,-3.47,-2.65
20100205,0.6,0.4
20100208,-0.98,-0.54
20100209,1.68,1.1
20100210,0.3,0.07
20100211,1.85,1.43
20100212,0.78,0.57
20100216,1.64,1.3
20100217,0.65,0.63
20100218,0.65,0.48
20100219,0.22,0.26
20100222,0.28,0.58
20100223,-1.07,-0.55
20100224,0.71,0.47
20100225,0.01,-0.29
20100226,-0.31,-0.12
20100301,2.34,1.44
20100302,1.08,1.01
20100303,0.28,0.39
20100304,0.59,0.86
20100305,2.15,1.74
20100308,0.11,0.53
20100309,0.45,0.41
